station_id,station_name,city,metro_line_id,line_name,latitude,longitude,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,timestamp,date,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,crowd_density_level,avg_dwell_time,queue_length_at_gate,avg_wait_time_platform,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,frequency_deviation,platform_congestion_flag,gate_closure_recommended,alternate_route_suggested,alternate_station_id,alternate_mode_suggested,crowd_control_staff_deployed,barricade_status,announcement_triggered,escalator_status,lift_status,incident_type,incident_resolved_time,next_15min_inflow,next_15min_outflow,next_30min_occupancy_pct,crowd_level_class,is_anomalous_surge,surge_magnitude,recommended_action
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 19:00,2026/8/10,19:00,Monday,0,Eastbound,P-2,657,621,36,260,933,0.233,Low,6.3,19,3.4,1,11.1,1800,0.25,420,120,117,220.65625,397.18125,148.129035,0,None,0,None,1,1,Clear,30.4,0,192,0,None,0,0,0,1,11.1,3,8.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,540,581,0.176,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 19:15,2026/8/10,19:15,Monday,0,Southbound,P-1,540,581,-41,183,425,0.106,Low,4.4,15,3.4,4,3.7,1800,0.11,345,99,96,223.6324405,402.5383929,150.5408244,0,None,0,None,1,1,Clear,25.6,0,162,0,None,0,0,0,0,3.7,3,0.7,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,707,580,0.169,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 19:30,2026/8/10,19:30,Monday,0,Westbound,P-2,707,580,127,217,702,0.176,Low,3.4,20,3.8,2,7.2,1800,0.19,452,130,125,226.9092262,408.4366071,153.5294331,0,None,0,None,1,1,Partly Cloudy,35.8,0,222,0,None,0,0,0,1,7.2,3,4.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,760,669,0.255,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 19:45,2026/8/10,19:45,Monday,0,Westbound,P-1,760,669,91,125,676,0.169,Low,5.2,22,2.9,3,4.5,1800,0.18,485,139,136,229.6636905,413.3946429,155.6536144,0,None,0,None,1,1,Partly Cloudy,31.3,0,88,0,None,0,0,0,0,4.5,3,1.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,667,477,0.138,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 20:00,2026/8/10,20:00,Monday,0,Eastbound,P-4,667,477,190,226,1020,0.255,Low,6.2,19,5.6,3,4.1,1800,0.27,426,122,119,232.2202381,417.9964286,157.9431098,0,None,0,None,1,1,Clear,30.4,0,106,0,None,0,0,0,0,4.1,3,1.1,0,0,0,None,None,0,Stowed,0,Active,Active,Medical Emergency,10.4,592,352,0.176,Low,0,0,"Handle Medical Emergency, Deploy Security"
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 20:15,2026/8/10,20:15,Monday,0,Eastbound,P-2,592,352,240,65,551,0.138,Low,4.5,17,3.5,3,3.9,1800,0.15,378,108,106,235.1190476,423.2142857,160.2838507,0,None,0,None,1,1,Clear,36,0,145,0,None,0,0,0,0,3.9,3,0.9,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,603,436,0.105,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 20:30,2026/8/10,20:30,Monday,0,Northbound,P-1,603,436,167,141,702,0.176,Low,5.2,17,5.2,3,3.9,1800,0.19,385,111,107,237.9776786,428.3598214,162.2357242,0,None,0,None,1,1,Clear,22.9,0,114,0,None,0,0,0,0,3.9,3,0.9,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,660,672,0.033,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 20:45,2026/8/10,20:45,Monday,0,Southbound,P-4,660,672,-12,195,419,0.105,Low,3.2,19,3.5,5,2.9,1800,0.11,421,121,118,240.889881,433.6017857,163.8367379,0,None,0,None,1,1,Partly Cloudy,35,0,180,0,None,0,0,0,0,2.9,3,-0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,101,58,0.043,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 21:00,2026/8/10,21:00,Monday,0,Southbound,P-2,101,58,43,39,133,0.033,Low,3.8,2,3.7,2,5.7,1800,0.1,64,18,19,241.4940476,434.6892857,163.932313,0,None,0,None,1,0,Partly Cloudy,21.5,0,227,0,None,0,0,0,0,5.7,6,-0.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,122,66,0.024,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 21:15,2026/8/10,21:15,Monday,0,Southbound,P-2,122,66,56,34,171,0.043,Low,3,3,2.1,2,7.3,1800,0.1,78,22,22,241.3258929,434.3866071,164.0741065,0,None,0,None,1,0,Clear,32.9,0,227,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,121,92,0.032,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 21:30,2026/8/10,21:30,Monday,0,Northbound,P-4,121,92,29,18,94,0.024,Low,4.7,3,3,2,5.9,1800,0.1,77,22,22,241.1130952,434.0035714,164.2209509,0,None,0,None,1,0,Clear,32.2,0,135,0,None,0,0,0,0,5.9,6,-0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,130,92,0.068,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 21:45,2026/8/10,21:45,Monday,0,Southbound,P-4,130,92,38,31,129,0.032,Low,3.5,3,1.8,2,5.7,1800,0.1,83,23,24,240.7991071,433.4383929,164.4811735,0,None,0,None,1,0,Clear,43,0,152,0,None,0,0,0,0,5.7,6,-0.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,136,61,0.027,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 22:00,2026/8/10,22:00,Monday,0,Southbound,P-2,136,61,75,38,270,0.068,Low,2.8,4,2.5,2,6.6,1800,0.1,86,25,25,240.6160714,433.1089286,164.6234603,0,None,0,None,1,0,Rain,24.2,10.8,60,0,None,0,0,0,0,6.6,6,0.6,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,99,111,0.021,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 22:15,2026/8/10,22:15,Monday,0,Eastbound,P-1,99,111,-12,19,107,0.027,Low,4,2,2.4,1,12.4,1800,0.1,63,18,18,240.4925595,432.8866071,164.7087207,0,None,0,None,1,0,Rain,30.5,18.3,168,0,None,0,0,0,1,12.4,6,6.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,114,110,0.043,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 22:30,2026/8/10,22:30,Monday,0,Northbound,P-4,114,110,4,25,84,0.021,Low,4.2,3,3,2,6.2,1800,0.1,72,20,22,240.0491071,432.0883929,165.0789875,0,None,0,None,1,0,Partly Cloudy,31.2,0,222,0,None,0,0,0,0,6.2,6,0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,99,59,0.02,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 22:45,2026/8/10,22:45,Monday,0,Northbound,P-4,99,59,40,20,172,0.043,Low,3.1,2,1.6,2,7.4,1800,0.1,63,18,18,239.78125,431.60625,165.2512464,0,None,0,None,1,0,Clear,25.4,0,91,0,None,0,0,0,0,7.4,6,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,91,98,0.044,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 23:00,2026/8/10,23:00,Monday,0,Southbound,P-4,91,98,-7,10,82,0.02,Low,3.4,2,2.3,1,10.1,1800,0.1,58,16,17,239.7157738,431.4883929,165.2892633,0,None,0,None,1,0,Clear,32.9,0,190,0,None,0,0,0,1,10.1,6,4.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,137,108,0.027,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 23:15,2026/8/10,23:15,Monday,0,Eastbound,P-2,137,108,29,32,174,0.044,Low,2.4,4,2.3,2,6.5,1800,0.1,87,25,25,239.6607143,431.3892857,165.3348436,0,None,0,None,1,0,Clear,33.2,0,193,0,None,0,0,0,0,6.5,6,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,108,114,0.028,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 23:30,2026/8/10,23:30,Monday,0,Southbound,P-4,108,114,-6,32,109,0.027,Low,4.5,3,2.1,2,6.9,1800,0.1,69,19,20,239.5952381,431.2714286,165.3641869,0,None,0,None,1,0,Clear,38.1,0,138,0,None,0,0,0,0,6.9,6,0.9,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,124,106,0.022,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-10 23:45,2026/8/10,23:45,Monday,0,Northbound,P-4,124,106,18,18,113,0.028,Low,2.6,3,2,2,6.7,1800,0.1,79,22,23,239.3125,430.7625,165.5819092,0,None,0,None,1,0,Partly Cloudy,35.8,0,91,0,None,0,0,0,0,6.7,6,0.7,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,70,103,0.025,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 6:00,2026/8/11,6:00,Tuesday,0,Northbound,P-4,70,103,-33,26,89,0.022,Low,2,2,3.8,2,5.9,1800,0.1,44,12,14,239.1502976,430.4705357,165.671707,0,None,0,None,1,0,Clear,28.2,0,201,0,None,0,0,0,0,5.9,6,-0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,108,112,0.025,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 6:15,2026/8/11,6:15,Tuesday,0,Eastbound,P-3,108,112,-4,21,99,0.025,Low,3.3,3,2.4,2,7.4,1800,0.1,69,19,20,239.0535714,430.2964286,165.770585,0,None,0,None,1,0,Clear,33,0,185,0,None,0,0,0,0,7.4,6,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,107,78,0.027,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 6:30,2026/8/11,6:30,Tuesday,0,Northbound,P-3,107,78,29,38,99,0.025,Low,4.4,3,1.7,2,5.9,1800,0.1,68,19,20,238.9285714,430.0714286,165.8438682,0,None,0,None,1,0,Clear,38.8,0,232,0,None,0,0,0,0,5.9,6,-0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,94,126,0.035,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 6:45,2026/8/11,6:45,Tuesday,0,Westbound,P-4,94,126,-32,30,109,0.027,Low,3.6,2,1.8,2,7.4,1800,0.1,60,17,17,238.7723214,429.7901786,165.9472748,0,None,0,None,1,0,Rain,31.2,10.3,120,0,None,0,0,0,0,7.4,6,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,123,88,0.032,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 7:00,2026/8/11,7:00,Tuesday,0,Eastbound,P-4,123,88,35,35,139,0.035,Low,5,3,2.6,2,6.5,1800,0.1,78,22,23,238.6428571,429.5571429,166.0493449,0,None,0,None,1,0,Rain,36.5,6.5,165,0,None,0,0,0,0,6.5,6,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,123,137,0.023,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 7:15,2026/8/11,7:15,Tuesday,0,Northbound,P-4,123,137,-14,47,128,0.032,Low,3.2,3,1.6,2,6.1,1800,0.1,78,22,23,238.4613095,429.2303571,166.2108934,0,None,0,None,1,0,Clear,28.8,0,166,0,None,0,0,0,0,6.1,6,0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,104,87,0.068,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 7:30,2026/8/11,7:30,Tuesday,0,Southbound,P-1,104,87,17,12,91,0.023,Low,3.7,3,1.8,2,7.4,1800,0.1,66,19,19,238.1696429,428.7053571,166.4180391,0,None,0,None,1,0,Clear,34.8,0,220,0,None,0,0,0,0,7.4,6,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,139,86,0.34,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 7:45,2026/8/11,7:45,Tuesday,0,Eastbound,P-4,139,86,53,54,272,0.068,Low,2.3,4,3.7,2,6.9,1800,0.1,88,25,26,238.0401786,428.4723214,166.5320148,0,None,0,None,1,0,Thunderstorm,25.8,9.5,275,0,None,0,0,0,0,6.9,6,0.9,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,876,397,0.203,Low,1,5.3,"Halt Escalators, Partial Gate Closure, Announce Diversion"
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 8:00,2026/8/11,8:00,Tuesday,0,Northbound,P-1,876,397,479,279,1360,0.34,Low,8.5,25,3.9,5,2.8,1800,0.36,560,161,155,240.0431548,432.0776786,168.7564306,0,None,0,None,1,1,Rain,36.9,14.9,164,0,None,0,0,0,0,2.8,3,-0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,718,461,0.264,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 8:15,2026/8/11,8:15,Tuesday,0,Southbound,P-2,718,461,257,247,811,0.203,Low,5.5,21,3.3,3,4.3,1800,0.22,459,132,127,242.0863095,435.7553571,169.1942463,0,None,0,None,1,1,Rain,34.4,11.5,137,0,None,0,0,0,0,4.3,3,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,589,197,0.022,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 8:30,2026/8/11,8:30,Tuesday,0,Westbound,P-2,589,197,392,92,1056,0.264,Low,5.9,17,4,4,3.1,1800,0.28,376,108,105,244.1235119,439.4223214,169.8853069,0,None,0,None,1,1,Clear,30.7,0,203,0,None,0,0,0,0,3.1,3,0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,419,659,0.137,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 8:45,2026/8/11,8:45,Tuesday,0,Northbound,P-4,419,659,-240,55,90,0.022,Low,3.5,12,3.5,3,4.4,1800,0.1,267,77,75,245.2127976,441.3830357,170.7271752,0,None,0,None,1,1,Clear,34.7,0,180,0,None,0,0,0,0,4.4,3,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,591,575,0.113,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 9:00,2026/8/11,9:00,Tuesday,0,Northbound,P-3,591,575,16,168,547,0.137,Low,6.8,17,4.9,4,3.7,1800,0.15,377,108,106,246.6592262,443.9866071,171.9706893,0,None,0,None,1,1,Clear,32,0,119,0,None,0,0,0,0,3.7,3,0.7,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,566,534,0.141,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 9:15,2026/8/11,9:15,Tuesday,0,Eastbound,P-4,566,534,32,88,452,0.113,Low,3.7,16,2.7,4,3.5,1800,0.12,361,104,101,248.7946429,447.8303571,175.191901,0,None,0,None,1,1,Clear,31.4,0,138,0,None,0,0,0,0,3.5,3,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,491,401,0.148,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 9:30,2026/8/11,9:30,Tuesday,0,Westbound,P-1,491,401,90,182,565,0.141,Low,3.6,14,3.7,3,4,1800,0.15,313,90,88,250.3154762,450.5678571,176.2258032,0,None,0,None,1,1,Clear,33.4,0,213,0,None,0,0,0,0,4,3,1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,681,591,0.079,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 9:45,2026/8/11,9:45,Tuesday,0,Southbound,P-2,681,591,90,161,591,0.148,Low,3,20,4.7,4,3.2,1800,0.16,435,125,121,251.7633929,453.1741071,177.3410305,0,None,0,None,1,1,Clear,28.7,0,150,0,None,0,0,0,0,3.2,3,0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,652,581,0.081,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 10:00,2026/8/11,10:00,Tuesday,0,Eastbound,P-1,652,581,71,71,315,0.079,Low,6.1,19,2.1,4,3.1,1800,0.1,416,120,116,253.264881,455.8767857,178.8404148,0,None,0,None,1,1,Clear,37,0,163,0,None,0,0,0,0,3.1,3,0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,590,702,0.143,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 10:15,2026/8/11,10:15,Tuesday,0,Northbound,P-4,590,702,-112,177,325,0.081,Low,2.8,17,1.9,1,11.2,1800,0.1,377,108,105,254.9047619,458.8285714,179.9132259,0,None,0,None,1,1,Clear,33.9,0,113,0,None,0,0,0,1,11.2,3,8.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,513,535,0.164,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 10:30,2026/8/11,10:30,Tuesday,0,Northbound,P-1,513,535,-22,157,573,0.143,Low,4.3,15,3.3,3,3.8,1800,0.15,327,94,92,256.5044643,461.7080357,181.016512,0,None,0,None,1,1,Clear,28.4,0,179,0,None,0,0,0,0,3.8,3,0.8,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,544,318,0.02,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 10:45,2026/8/11,10:45,Tuesday,0,Southbound,P-1,544,318,226,195,657,0.164,Low,3.6,16,3.7,4,3.5,1800,0.17,347,100,97,257.764881,463.9767857,181.8977245,0,None,0,None,1,1,Partly Cloudy,31.8,0,93,0,None,0,0,0,0,3.5,3,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,182,268,0.142,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 11:00,2026/8/11,11:00,Tuesday,0,Eastbound,P-4,182,268,-86,70,78,0.02,Low,3.3,5,1.4,2,7.2,1800,0.1,116,33,33,257.8258929,464.0866071,182.0628715,0,None,0,None,1,0,Clear,35.6,0,229,0,None,0,0,0,0,7.2,6,1.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,314,130,0.022,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 11:15,2026/8/11,11:15,Tuesday,0,Southbound,P-3,314,130,184,54,569,0.142,Low,5.6,9,4,2,6.9,1800,0.15,200,57,57,257.5074405,463.5133929,182.1969749,0,None,0,None,1,0,Clear,33.6,0,158,0,None,0,0,0,0,6.9,6,0.9,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,138,223,0.042,Low,0,0,Normal Operations
STN003,Hauz Khas,Delhi,L_YEL_MAG,Yellow-Magenta,28.5432,77.2066,South,Underground,1,4,6,10,4,5,20,1800,4500,4000,12,"Educational, Residential","Bus, Auto",Tier-1,2026-8-11 11:30,2026/8/11,11:30,Tuesday,0,Westbound,P-1,138,223,-85,30,86,0.022,Low,2,4,2.4,2,5.8,1800,0.1,88,25,25,256.7142857,462.0857143,182.1464059,0,None,0,None,1,0,Partly Cloudy,27.1,0,197,0,None,0,0,0,0,5.8,6,-0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,196,213,0.026,Low,0,0,Normal Operations
