station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,date,timestamp,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,crowd_level_class
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,MUM011-P1,995,924,71,199,655,28.08,3.59,10,11,5.5,1500,0.2,677,187,86,1099,1483,175,0,,0,,0,0,Light Rain,27.3,4.7,178,0,,0.0,0,0,0,8.79,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,5,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 07:00:00,07-08,Wednesday,0,Outbound,MUM011-P1,2197,2300,-103,355,414,17.75,6.05,13,6,10.0,1200,0.354,1570,353,130,2565,3462,410,0,,0,,1,0,Cloudy,29.2,1.6,121,0,,0.0,0,0,0,5.96,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,13,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 08:00:00,08-09,Wednesday,0,Outbound,MUM011-P1,2664,2505,159,488,889,38.11,6.37,22,9,6.7,2200,0.2,1795,361,217,2565,3462,410,0,,0,,1,1,Rain,28.3,9.3,143,0,,0.0,0,0,0,8.36,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,13,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 09:00:00,09-10,Wednesday,0,Outbound,MUM011-P1,2567,2153,414,422,1517,65.02,6.89,21,9,6.7,2200,0.2,1504,454,156,2565,3462,410,0,,0,,0,1,Clear,30.2,0.0,55,0,,0.0,0,0,0,8.43,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,9,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 10:00:00,10-11,Wednesday,0,Inbound,MUM011-P1,1581,1416,165,316,995,42.65,2.24,12,8,7.5,1800,0.2,1176,168,103,1466,1979,234,0,,0,,0,1,Light Rain,28.9,8.9,81,0,,0.0,0,0,0,7.52,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,11,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 11:00:00,11-12,Wednesday,0,Outbound,MUM011-P1,1634,1545,89,307,727,31.16,3.19,15,6,10.0,2200,0.2,1183,210,163,1466,1979,234,0,,0,,0,0,Light Rain,28.3,6.7,178,0,,0.0,0,0,0,6.12,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 12:00:00,12-13,Wednesday,0,Outbound,MUM011-P1,1748,1461,287,329,1119,47.96,3.93,11,10,6.0,2200,0.2,1275,245,58,1466,1979,234,0,,0,,0,0,Light Rain,28.4,12.5,87,0,,0.0,0,0,0,9.87,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,8,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 13:00:00,13-14,Wednesday,0,Outbound,MUM011-P1,1143,1447,-304,188,0,0.0,5.12,16,12,5.0,2200,0.2,844,232,37,1466,1979,234,0,,0,,0,0,Cloudy,32.0,1.8,202,0,,0.0,0,0,0,9.42,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,12,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 14:00:00,14-15,Wednesday,0,Inbound,MUM011-P1,1531,1219,312,266,1257,53.88,6.99,8,8,7.5,1500,0.2,1021,226,82,1466,1979,234,0,,0,,1,0,Clear,25.2,0.0,126,0,,0.0,0,0,0,8.58,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,13,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 15:00:00,15-16,Wednesday,0,Outbound,MUM011-P1,1459,1172,287,239,1172,50.24,6.89,31,8,7.5,1500,0.2,983,232,44,1466,1979,234,0,,0,,1,0,Cloudy,29.5,0.3,129,0,,0.0,0,0,0,11.73,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,14,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 16:00:00,16-17,Wednesday,0,Outbound,MUM011-P1,1822,2285,-463,329,0,0.0,4.89,12,7,8.6,1500,0.205,1276,315,136,2418,3264,386,0,,0,,1,0,Rain,31.8,11.7,209,0,,0.0,0,0,0,6.74,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,6,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 17:00:00,17-18,Wednesday,0,Inbound,MUM011-P1,2302,2526,-224,434,189,8.1,5.06,21,7,8.6,1200,0.326,1536,405,98,2418,3264,386,0,,0,,0,1,Clear,30.8,0.0,186,0,,0.0,0,0,0,8.7,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,6,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 18:00:00,18-19,Wednesday,0,Outbound,MUM011-P1,2090,1998,92,422,623,26.7,5.87,23,6,10.0,2200,0.2,1430,361,201,2418,3264,386,0,,0,,0,1,Clear,26.8,0.0,85,0,,0.0,0,0,0,5.96,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 19:00:00,19-20,Wednesday,0,Outbound,MUM011-P1,2938,2336,602,575,1765,75.65,4.59,0,12,5.0,1800,0.2,1651,323,102,2418,3264,386,0,,0,,0,1,Cloudy,28.9,0.2,58,0,,0.0,0,0,0,10.51,8,0,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,7,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 20:00:00,20-21,Wednesday,0,Outbound,MUM011-P1,2695,1823,872,414,2333,100.0,6.04,31,6,10.0,2200,0.236,1863,435,164,2418,3264,386,0,,0,,0,0,Cloudy,28.3,1.7,157,0,,0.0,0,0,0,7.4,8,1,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,12,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 21:00:00,21-22,Wednesday,0,Inbound,MUM011-P1,929,1080,-151,144,282,12.09,2.89,17,11,5.5,1500,0.2,667,147,60,1099,1483,175,0,,0,,0,0,Light Rain,28.0,11.0,74,0,,0.0,0,0,0,8.66,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,7,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 06:00:00,06-07,Thursday,0,Inbound,MUM011-P1,1389,901,488,225,1682,72.1,4.49,27,12,5.0,1500,0.2,1039,225,111,1099,1483,175,0,,0,,0,0,Rain,26.1,12.1,194,0,,0.0,0,0,0,9.15,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,14,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 07:00:00,07-08,Thursday,0,Inbound,MUM011-P1,3051,2716,335,448,1209,51.82,6.44,10,10,6.0,1500,0.233,2140,366,204,2565,3462,410,0,,0,,1,0,Clear,27.2,0.0,128,0,,0.0,0,0,0,6.06,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,14,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 08:00:00,08-09,Thursday,0,Outbound,MUM011-P1,2936,2371,565,574,1787,76.6,4.65,9,6,10.0,2200,0.266,1840,538,114,2565,3462,410,0,,0,,1,1,Light Rain,26.0,9.7,169,0,,0.0,0,0,0,5.56,8,0,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,9,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 09:00:00,09-10,Thursday,0,Outbound,MUM011-P1,2781,2124,657,468,1830,78.44,4.24,19,8,7.5,1800,0.226,1775,462,209,2565,3462,410,0,,0,,0,1,Cloudy,26.4,0.8,58,0,,0.0,0,0,0,6.52,8,1,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,12,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 10:00:00,10-11,Thursday,0,Inbound,MUM011-P1,1541,1489,52,317,613,26.28,5.42,16,10,6.0,2200,0.2,862,269,120,1466,1979,234,0,,0,,0,1,Light Rain,35.4,10.9,198,0,,0.0,0,0,0,8.78,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,4,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 11:00:00,11-12,Thursday,0,Inbound,MUM011-P1,1891,1658,233,298,988,42.35,6.73,12,9,6.7,1500,0.2,1053,378,74,1466,1979,234,0,,0,,0,0,Clear,27.5,0.0,184,1,Concert,1.9,18659,0,0,7.55,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 12:00:00,12-13,Thursday,0,Outbound,MUM011-P1,1561,1165,396,230,1682,72.1,3.5,11,10,6.0,1500,0.2,1170,163,99,1466,1979,234,0,,0,,0,0,Rain,25.7,2.5,181,0,,0.0,0,0,0,8.65,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,4,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 13:00:00,13-14,Thursday,0,Inbound,MUM011-P1,1465,1276,189,231,988,42.35,2.52,18,6,10.0,1500,0.2,829,159,135,1466,1979,234,0,,0,,0,0,Light Rain,30.9,1.5,122,0,,0.0,0,0,0,8.47,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,4,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 14:00:00,14-15,Thursday,0,Inbound,MUM011-P1,1462,1436,26,242,728,31.2,4.15,17,10,6.0,1800,0.2,810,153,74,1466,1979,234,0,,0,,1,0,Clear,27.1,0.0,190,0,,0.0,0,0,0,7.02,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,5,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 15:00:00,15-16,Thursday,0,Inbound,MUM011-P1,1667,1024,643,290,2102,90.1,2.92,11,11,5.5,1200,0.2,1241,215,117,1466,1979,234,0,,0,,1,0,Cloudy,28.5,1.4,137,0,,0.0,0,0,0,6.84,8,1,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,7,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 16:00:00,16-17,Thursday,0,Inbound,MUM011-P1,3146,2352,794,662,2226,95.41,4.32,23,6,10.0,1800,0.353,1891,490,235,2418,3264,386,0,,0,,1,0,Light Rain,27.6,3.3,81,0,,0.0,0,0,0,9.24,8,1,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,9,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 17:00:00,17-18,Thursday,0,Outbound,MUM011-P1,2435,2590,-155,397,413,17.7,6.45,6,9,6.7,2200,0.2,1506,532,91,2418,3264,386,0,,0,,0,1,Clear,23.5,0.0,125,0,,0.0,0,0,0,8.03,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,8,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 18:00:00,18-19,Thursday,0,Outbound,MUM011-P1,2060,2513,-453,363,0,0.0,1.67,18,9,6.7,2200,0.2,1367,396,76,2418,3264,386,0,,0,,0,1,Cloudy,29.9,1.0,150,0,,0.0,0,0,0,5.71,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 19:00:00,19-20,Thursday,0,Inbound,MUM011-P1,2642,2356,286,451,1163,49.85,4.41,31,10,6.0,1800,0.2,1470,323,170,2418,3264,386,0,,0,,0,1,Rain,29.4,8.5,101,0,,0.0,0,0,0,11.1,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,9,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 20:00:00,20-21,Thursday,0,Outbound,MUM011-P1,2841,2348,493,483,1558,66.78,6.22,16,7,8.6,1800,0.264,1778,459,140,2418,3264,386,0,,0,,0,0,Rain,35.5,10.7,65,0,,0.0,0,0,0,8.74,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,13,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-02,2026-07-02 21:00:00,21-22,Thursday,0,Outbound,MUM011-P1,1293,1135,158,211,881,37.76,6.55,24,9,6.7,1500,0.2,775,267,81,1099,1483,175,0,,0,,0,0,Clear,35.8,0.0,163,0,,0.0,0,0,0,10.11,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,11,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 06:00:00,06-07,Friday,0,Outbound,MUM011-P1,1166,985,181,202,1110,47.58,2.41,18,9,6.7,2200,0.2,735,120,81,1099,1483,175,0,,0,,0,0,Cloudy,26.0,0.2,187,0,,0.0,0,0,0,7.84,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,5,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 07:00:00,07-08,Friday,0,Outbound,MUM011-P1,2323,2308,15,348,477,20.45,5.03,16,7,8.6,1500,0.254,1381,501,103,2565,3462,410,0,,0,,1,0,Clear,24.1,0.0,202,0,,0.0,0,0,0,9.71,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,4,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 08:00:00,08-09,Friday,0,Inbound,MUM011-P1,3034,1705,1329,536,2333,100.0,4.43,11,10,6.0,1500,0.238,1906,652,202,2565,3462,410,0,,0,,1,1,Clear,29.0,0.0,145,0,,0.0,0,0,0,3.78,8,1,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,13,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 09:00:00,09-10,Friday,0,Outbound,MUM011-P1,2467,2333,134,463,866,37.12,3.06,12,6,10.0,1800,0.271,1848,450,143,2565,3462,410,0,,0,,0,1,Light Rain,25.4,13.0,187,0,,0.0,0,0,0,7.21,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 10:00:00,10-11,Friday,0,Inbound,MUM011-P1,1572,1467,105,262,577,24.73,3.59,14,11,5.5,1500,0.2,1143,328,55,1466,1979,234,0,,0,,0,1,Light Rain,23.8,2.2,99,0,,0.0,0,0,0,8.34,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 11:00:00,11-12,Friday,0,Outbound,MUM011-P1,1366,1395,-29,227,439,18.82,2.68,3,7,8.6,1500,0.2,1008,267,129,1466,1979,234,0,,0,,0,0,Clear,35.7,0.0,107,0,,0.0,0,0,0,6.57,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 12:00:00,12-13,Friday,0,Outbound,MUM011-P1,1548,1745,-197,239,194,8.32,1.79,21,8,7.5,2200,0.2,1089,248,101,1466,1979,234,0,,0,,0,0,Rain,28.0,4.5,133,0,,0.0,0,0,0,8.24,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,5,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 13:00:00,13-14,Friday,0,Inbound,MUM011-P1,1732,1118,614,310,1841,78.91,5.86,17,12,5.0,1200,0.2,987,196,115,1466,1979,234,0,,0,,0,0,Light Rain,25.6,6.1,166,0,,0.0,0,0,0,5.54,8,1,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 14:00:00,14-15,Friday,0,Inbound,MUM011-P1,1480,1385,95,294,783,33.56,2.41,30,7,8.6,1800,0.2,833,158,46,1466,1979,234,0,,0,,1,0,Rain,33.3,5.2,126,0,,0.0,0,0,0,9.11,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,11,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,MUM011-P1,1643,1555,88,253,741,31.76,1.97,27,8,7.5,1200,0.2,914,251,79,1466,1979,234,0,,0,,1,0,Clear,27.1,0.0,98,0,,0.0,0,0,0,8.61,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,4,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 16:00:00,16-17,Friday,0,Outbound,MUM011-P1,2912,2042,870,550,2333,100.0,2.97,12,7,8.6,1800,0.275,1707,629,225,2418,3264,386,0,,0,,1,0,Cloudy,27.7,0.2,154,0,,0.0,0,0,0,7.8,8,1,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,6,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 17:00:00,17-18,Friday,0,Inbound,MUM011-P1,2180,1911,269,433,1214,52.04,4.62,18,9,6.7,1200,0.242,1608,254,79,2418,3264,386,0,,0,,0,1,Rain,30.8,8.9,206,0,,0.0,0,0,0,7.84,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,8,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 18:00:00,18-19,Friday,0,Outbound,MUM011-P1,2615,1902,713,438,1976,84.7,1.75,22,6,10.0,1800,0.283,1814,492,246,2418,3264,386,0,,0,,0,1,Cloudy,33.8,1.3,103,0,,0.0,0,0,0,8.18,8,1,High
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,14,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 19:00:00,19-20,Friday,0,Inbound,MUM011-P1,2064,2518,-454,385,0,0.0,2.13,13,11,5.5,1800,0.2,1295,317,141,2418,3264,386,0,,0,,0,1,Cloudy,26.5,1.4,65,0,,0.0,0,0,0,7.05,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,8,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 20:00:00,20-21,Friday,0,Outbound,MUM011-P1,1887,2116,-229,281,77,3.3,2.45,22,7,8.6,2200,0.2,1339,247,67,2418,3264,386,0,,0,,0,0,Clear,24.8,0.0,110,0,,0.0,0,0,0,7.51,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,13,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-03,2026-07-03 21:00:00,21-22,Friday,0,Inbound,MUM011-P1,1003,1011,-8,200,530,22.72,1.86,8,10,6.0,2200,0.2,747,184,68,1099,1483,175,0,,0,,0,0,Cloudy,26.9,1.7,90,0,,0.0,0,0,0,6.93,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,9,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 06:00:00,06-07,Saturday,1,Inbound,MUM011-P1,931,586,345,135,1292,55.38,5.35,17,7,8.6,2200,0.2,562,94,48,747,1008,119,0,,0,,0,0,Light Rain,32.9,11.4,64,0,,0.0,0,0,0,8.77,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,8,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 07:00:00,07-08,Saturday,1,Inbound,MUM011-P1,1448,1849,-401,238,0,0.0,5.68,24,9,6.7,2200,0.2,1069,258,90,1744,2354,279,0,,0,,1,0,Light Rain,30.1,3.8,118,0,,0.0,0,0,0,9.93,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,7,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 08:00:00,08-09,Saturday,1,Outbound,MUM011-P1,1590,1496,94,230,841,36.05,3.48,23,11,5.5,2200,0.2,962,237,49,1744,2354,279,0,,0,,1,1,Cloudy,23.0,1.6,113,0,,0.0,0,0,0,6.51,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 09:00:00,09-10,Saturday,1,Outbound,MUM011-P1,1645,1534,111,353,835,35.79,6.89,32,6,10.0,1500,0.222,1186,317,99,1744,2354,279,0,,0,,0,1,Light Rain,29.4,10.2,165,0,,0.0,0,0,0,8.82,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,10,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 10:00:00,10-11,Saturday,1,Inbound,MUM011-P1,804,952,-148,131,140,6.0,2.99,17,10,6.0,1800,0.2,539,167,77,996,1344,159,0,,0,,0,1,Clear,34.3,0.0,83,0,,0.0,0,0,0,8.13,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,11,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 11:00:00,11-12,Saturday,1,Outbound,MUM011-P1,961,1095,-134,163,249,10.67,6.15,4,8,7.5,2200,0.2,581,174,66,996,1344,159,0,,0,,0,0,Light Rain,32.7,5.5,58,0,,0.0,0,0,0,9.34,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,12,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 12:00:00,12-13,Saturday,1,Outbound,MUM011-P1,993,1080,-87,196,348,14.92,4.16,29,8,7.5,1800,0.2,609,124,94,996,1344,159,0,,0,,0,0,Rain,26.7,6.1,143,0,,0.0,0,0,0,7.93,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,8,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 13:00:00,13-14,Saturday,1,Inbound,MUM011-P1,1054,804,250,221,1291,55.34,5.0,6,11,5.5,2200,0.2,743,129,81,996,1344,159,0,,0,,0,0,Rain,27.0,1.0,124,0,,0.0,0,0,0,12.77,8,0,Medium
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,13,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 14:00:00,14-15,Saturday,1,Inbound,MUM011-P1,711,844,-133,139,250,10.72,6.02,27,6,10.0,1500,0.2,442,105,59,996,1344,159,0,,0,,1,0,Cloudy,35.3,1.7,92,0,,0.0,0,0,0,7.79,8,0,Low
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,14,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-04,2026-07-04 15:00:00,15-16,Saturday,1,Inbound,MUM011-P1,1075,873,202,164,1150,49.29,4.45,17,11,5.5,1800,0.2,602,159,53,996,1344,159,0,,0,,1,0,Cloudy,31.8,0.4,160,0,,0.0,0,0,0,8.84,8,0,Medium
